Timestamp,Unit,X,Y,Z
19932,1530,53.25,-0.15,88.95
19945,1531,54.60,-1.95,90.75
19958,1532,55.35,-3.45,93.30
19971,1533,55.35,-4.65,94.80
19984,1534,57.45,-3.75,96.15
19997,1535,58.05,-6.60,95.25
20010,1536,56.85,-5.40,96.30
20023,1537,57.75,-6.00,97.20
20036,1538,59.10,-7.05,98.25
20049,1539,60.15,-8.10,98.70
20062,1540,59.85,-7.05,98.25
20075,1541,58.95,-8.40,101.40
20088,1542,58.35,-8.25,102.75
20101,1543,57.75,-8.40,104.70
20114,1544,56.70,-8.10,105.90
20127,1545,56.10,-9.00,108.30
20140,1546,55.95,-10.35,109.65
20153,1547,54.15,-10.20,111.30
20166,1548,54.60,-10.65,112.50
20179,1549,52.80,-10.05,113.70
20192,1550,51.15,-12.60,116.25
20205,1551,52.05,-13.20,116.70
20218,1552,50.40,-14.55,118.05
20231,1553,50.40,-14.55,118.05
20244,1554,50.40,-14.55,118.05
20257,1555,50.40,-14.55,118.05
20270,1556,50.40,-14.55,118.05
20283,1557,50.40,-14.55,118.05
20296,1558,50.40,-14.55,118.05
20309,1559,50.40,-14.55,118.05
20322,1560,44.85,-18.00,123.45
20335,1561,45.15,-17.55,123.15
20348,1562,43.80,-18.90,124.05
20361,1563,43.05,-22.05,122.55
20374,1564,43.05,-22.50,122.25
20387,1565,43.35,-23.85,120.45
20400,1566,42.45,-27.00,120.45
20413,1567,42.90,-28.20,120.45
20426,1568,42.15,-28.65,118.95
20439,1569,42.45,-29.10,118.20
20452,1570,42.15,-31.05,118.20
20465,1571,42.90,-31.05,117.45
20478,1572,44.85,-30.60,116.70
20491,1573,43.50,-31.65,115.50
20504,1574,43.80,-30.45,117.00
20517,1575,40.95,-30.30,117.15
20530,1576,42.00,-32.40,117.00
20543,1577,41.55,-32.40,117.30
20556,1578,41.55,-31.20,118.50
20569,1579,39.45,-29.85,118.65
20582,1580,38.70,-31.35,117.15
20595,1581,38.55,-30.45,117.75
20608,1582,39.45,-29.40,117.90
20621,1583,38.70,-31.05,117.15
20634,1584,38.70,-31.05,117.15
20647,1585,38.70,-31.05,117.15
20660,1586,38.70,-31.05,117.15
20673,1587,38.70,-31.05,117.15
20686,1588,38.70,-31.05,117.15
20699,1589,38.70,-31.05,117.15
20712,1590,35.40,-34.80,115.05
20725,1591,35.25,-34.65,113.40
20738,1592,36.00,-35.40,113.70
20751,1593,34.65,-35.55,114.75
20764,1594,34.35,-36.00,112.80
20777,1595,34.95,-36.90,112.95
20790,1596,33.90,-34.80,113.55
20803,1597,34.35,-36.00,111.75
20816,1598,34.35,-38.70,111.30
20829,1599,33.30,-39.00,110.40
20842,1600,34.50,-38.55,109.65
20855,1601,33.15,-38.40,108.75
20868,1602,32.85,-38.70,108.75
20881,1603,30.45,-39.60,108.30
20894,1604,32.85,-39.15,106.80
20907,1605,31.80,-41.25,108.90
20920,1606,31.80,-41.25,106.20
20933,1607,31.20,-42.30,103.50
20946,1608,32.55,-41.70,103.65
20959,1609,30.75,-43.65,100.20
20972,1610,29.70,-43.50,99.75
20985,1611,30.75,-45.60,97.95
20998,1612,30.15,-45.45,93.30
21011,1613,28.95,-47.40,89.25
21024,1614,28.95,-47.40,89.25
21037,1615,28.95,-47.40,89.25
21050,1616,28.95,-47.40,89.25
21063,1617,28.95,-47.40,89.25
21076,1618,28.95,-47.40,89.25
21089,1619,28.95,-47.40,89.25
21102,1620,28.95,-47.40,89.25
21115,1621,28.65,-49.50,55.50
21128,1622,29.85,-49.65,51.90
21141,1623,28.80,-49.65,49.20
21154,1624,27.75,-47.85,45.75
21167,1625,29.10,-47.25,41.70
21180,1626,27.60,-46.50,40.95
21193,1627,31.20,-45.45,38.55
21206,1628,29.70,-44.25,37.50
21219,1629,29.40,-43.95,36.00
21232,1630,31.20,-40.65,31.80
21245,1631,31.65,-39.15,31.80
21258,1632,30.75,-39.75,30.90
21271,1633,32.85,-36.00,30.00
21284,1634,33.00,-34.95,29.40
21297,1635,34.35,-36.30,28.05
21310,1636,33.15,-32.40,28.50
21323,1637,35.10,-30.75,28.80
21336,1638,35.10,-30.75,29.55
21349,1639,35.70,-28.65,27.45
21362,1640,35.10,-24.90,30.30
21375,1641,36.60,-24.15,31.05
21388,1642,37.50,-21.90,31.20
21401,1643,38.55,-19.35,31.80
21414,1644,38.55,-19.35,31.80
21427,1645,38.55,-19.35,31.80
21440,1646,38.55,-19.35,31.80
21453,1647,38.55,-19.35,31.80
21466,1648,38.55,-19.35,31.80
21479,1649,38.55,-19.35,31.80
21492,1650,39.60,-10.65,42.75
21505,1651,40.35,-8.70,44.55
21518,1652,39.90,-7.65,46.20
21531,1653,39.30,-5.40,48.00
21544,1654,39.45,-6.00,49.20
21557,1655,37.95,-4.05,49.95
21570,1656,39.30,-3.45,51.00
21583,1657,39.15,-4.05,54.45
21596,1658,39.90,-3.30,56.70
21609,1659,37.95,-2.55,55.20
21622,1660,39.45,-1.65,58.20
21635,1661,38.10,-0.75,59.25
21648,1662,37.35,-0.30,59.25
21661,1663,36.75,0.45,61.20
21674,1664,34.95,1.35,62.40
21687,1665,36.00,0.45,61.95
21700,1666,34.05,1.35,62.70
21713,1667,30.75,1.65,63.90
21726,1668,29.85,1.65,64.20
21739,1669,28.80,2.10,64.95
21752,1670,26.85,0.90,64.20
21765,1671,27.30,1.65,65.70
21778,1672,25.95,1.05,64.80
21791,1673,25.50,1.50,66.75
21804,1674,25.50,1.50,66.75
21817,1675,25.50,1.50,66.75
21830,1676,25.50,1.50,66.75
21843,1677,25.50,1.50,66.75
21856,1678,25.50,1.50,66.75
21869,1679,25.50,1.50,66.75
21882,1680,14.25,-2.85,64.20
21895,1681,12.75,-4.05,64.95
21908,1682,10.80,-5.25,64.20
21921,1683,8.70,-5.40,63.30
21934,1684,7.95,-5.40,63.00
21947,1685,8.10,-7.65,62.70
21960,1686,5.85,-9.30,61.20
21973,1687,4.50,-9.00,61.50
21986,1688,5.40,-9.60,60.45
21999,1689,3.90,-9.60,59.70
22012,1690,4.20,-9.45,61.05
22025,1691,2.85,-11.55,60.15
22038,1692,2.55,-11.85,61.80
22051,1693,1.20,-13.20,63.15
22064,1694,3.00,-12.15,63.00
22077,1695,1.50,-11.40,63.00
22090,1696,2.10,-12.45,65.70
22103,1697,1.05,-12.60,65.55
22116,1698,0.75,-10.65,68.55
22129,1699,1.05,-10.95,69.30
22142,1700,1.05,-11.40,70.50
22155,1701,1.05,-10.65,72.75
22168,1702,0.90,-11.25,73.20
22181,1703,0.75,-10.65,75.30
22194,1704,0.75,-10.65,75.30
22207,1705,0.75,-10.65,75.30
22220,1706,0.75,-10.65,75.30
22233,1707,0.75,-10.65,75.30
22246,1708,0.75,-10.65,75.30
22259,1709,0.75,-10.65,75.30
22272,1710,0.75,-10.65,75.30
22285,1711,7.20,-5.40,93.00
22298,1712,9.45,-3.15,93.00
22311,1713,9.60,-3.75,94.65
22324,1714,8.40,-4.35,99.30
22337,1715,11.25,-4.05,100.95
22350,1716,11.70,-6.30,102.00
22363,1717,13.65,-5.40,107.55
22376,1718,14.25,-4.95,107.70
22389,1719,14.70,-5.70,109.20
22402,1720,17.70,-6.45,112.20
22415,1721,17.55,-6.60,114.30
22428,1722,19.35,-7.05,115.50
22441,1723,20.40,-7.20,118.95
22454,1724,21.90,-6.90,117.45
22467,1725,23.85,-8.40,119.70
22480,1726,24.15,-8.10,118.95
22493,1727,25.50,-8.25,120.30
22506,1728,25.50,-8.25,120.30
22519,1729,27.30,-8.85,120.45
22532,1730,28.35,-9.60,123.45
22545,1731,27.45,-10.20,122.25
22558,1732,30.45,-9.90,123.30
22571,1733,31.05,-10.05,123.15
22584,1734,31.05,-10.05,123.15
22597,1735,31.05,-10.05,123.15
22610,1736,31.05,-10.05,123.15
22623,1737,31.05,-10.05,123.15
22636,1738,31.05,-10.05,123.15
22649,1739,31.05,-10.05,123.15
22662,1740,31.05,-10.05,123.15
22675,1741,42.30,-14.25,123.00
22688,1742,43.05,-13.80,123.00
22701,1743,44.40,-13.95,123.15
22714,1744,46.35,-14.40,122.70
22727,1745,45.15,-15.60,122.40
22740,1746,47.10,-13.95,122.70
22753,1747,48.30,-15.90,121.95
22766,1748,47.55,-15.90,120.15
22779,1749,48.90,-15.30,121.05
22792,1750,48.30,-17.10,120.30
22805,1751,50.10,-16.80,119.70
22818,1752,50.10,-16.35,119.40
22831,1753,50.55,-17.10,117.90
22844,1754,52.50,-16.35,118.65
22857,1755,52.05,-17.55,115.95
22870,1756,54.30,-16.80,117.45
22883,1757,53.10,-17.70,116.25
22896,1758,54.30,-17.10,114.90
22909,1759,54.30,-18.00,116.70
22922,1760,54.90,-17.70,115.05
22935,1761,55.95,-18.30,113.70
22948,1762,56.40,-17.70,114.00
22961,1763,55.65,-17.70,112.80
22974,1764,55.65,-17.70,112.80
22987,1765,55.65,-17.70,112.80
23000,1766,55.65,-17.70,112.80
23013,1767,55.65,-17.70,112.80
23026,1768,55.65,-17.70,112.80
23039,1769,55.65,-17.70,112.80
23052,1770,55.65,-17.70,112.80
23065,1771,58.20,-18.30,111.15
23078,1772,59.10,-17.40,111.00
23091,1773,58.95,-18.00,110.40
23104,1774,57.75,-18.00,109.65
23117,1775,58.05,-17.40,109.80
23130,1776,57.30,-18.15,109.05
23143,1777,58.80,-17.40,109.50
23156,1778,58.50,-17.10,109.20
23169,1779,58.35,-17.40,110.25
23182,1780,58.20,-17.10,108.15
23195,1781,59.55,-17.70,109.80
23208,1782,59.85,-18.15,110.55
23221,1783,58.80,-17.40,109.80
23234,1784,57.30,-16.20,110.55
23247,1785,57.60,-17.40,112.50
23260,1786,58.05,-16.95,111.00
